source_row_number,course_name,department_name,college_name,topic_slug,topic_name,candidate_name,suggested_parent_slug,suggested_depth,relevance_score,matched_fields,match_types,relation_hint,is_existing_topic,needs_review,is_auto_link_candidate,evidence_count
15143,사물컴퓨팅시스템설계,전자공학부,IT대학,operating-systems,운영체제,,,,0.85,learning_objective_clean|main_textbook_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
15143,사물컴퓨팅시스템설계,전자공학부,IT대학,data-structures,자료구조,,,,0.83,learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,false,2
15156,전자공학종합설계1,전자공학부,IT대학,programming,프로그래밍,,,,0.83,learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,false,2
15159,전자공학종합설계1,전자공학부,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15167,전자공학종합설계2,전자공학부,IT대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
15169,전자공학종합설계2,전자공학부,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15170,파이썬프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
15170,파이썬프로그래밍,전자공학부,IT대학,python,Python,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias,,true,false,true,4
15171,파이썬프로그래밍,전자공학부,IT대학,python,Python,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias,,true,false,true,3
15171,파이썬프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,0.98,course_name_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,2
15173,파이썬프로그래밍,전자공학부,IT대학,python,Python,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,3
15173,파이썬프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15173,파이썬프로그래밍,전자공학부,IT대학,c-language,C언어,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
15174,파이썬프로그래밍,전자공학부,IT대학,python,Python,,,,0.93,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,3
15174,파이썬프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
15175,파이썬프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
15175,파이썬프로그래밍,전자공학부,IT대학,python,Python,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias,,true,false,true,3
15177,파이썬프로그래밍,전자공학부,IT대학,python,Python,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,3
15177,파이썬프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15179,파이썬프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
15179,파이썬프로그래밍,전자공학부,IT대학,python,Python,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias,,true,false,true,3
15182,파이썬프로그래밍,전자공학부,IT대학,python,Python,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean,alias,,true,false,true,4
15182,파이썬프로그래밍,전자공학부,IT대학,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
15182,파이썬프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
15183,공학수학 1,전자공학부,IT대학,calculus,미적분,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15187,공학수학 1,전자공학부,IT대학,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
15187,공학수학 1,전자공학부,IT대학,calculus,미적분,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15190,공학수학 1,전자공학부,IT대학,calculus,미적분,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15191,공학수학 1,전자공학부,IT대학,calculus,미적분,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
15192,공학수학 1,전자공학부,IT대학,,,변수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15207,SoC설계 및 프로그래밍,전자공학부,IT대학,deployment,배포,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
15207,SoC설계 및 프로그래밍,전자공학부,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
15207,SoC설계 및 프로그래밍,전자공학부,IT대학,computer-architecture,컴퓨터구조,,,,0.83,learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,false,2
15208,휴스타 ICT 설계팀프로젝트1 (캡스톤디자인),전자공학부,IT대학,deep-learning,딥러닝,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
15211,휴스타 ICT 설계팀프로젝트2 (캡스톤디자인),전자공학부,IT대학,,,탐색,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15212,선형대수,전자공학부,IT대학,linear-algebra,선형대수,,,,1.0,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,3
15212,선형대수,전자공학부,IT대학,networks,네트워크,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
15213,선형대수,전자공학부,IT대학,linear-algebra,선형대수,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15213,선형대수,전자공학부,IT대학,,,행렬,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15214,선형대수,전자공학부,IT대학,linear-algebra,선형대수,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15214,선형대수,전자공학부,IT대학,,,고윳값과 고유벡터,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15214,선형대수,전자공학부,IT대학,,,벡터,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15214,선형대수,전자공학부,IT대학,,,선형변환,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15214,선형대수,전자공학부,IT대학,,,행렬,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15215,선형대수,전자공학부,IT대학,linear-algebra,선형대수,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15217,선형대수,전자공학부,IT대학,linear-algebra,선형대수,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15217,선형대수,전자공학부,IT대학,,,고윳값과 고유벡터,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15217,선형대수,전자공학부,IT대학,,,벡터,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15217,선형대수,전자공학부,IT대학,,,선형변환,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15217,선형대수,전자공학부,IT대학,,,탐색,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15217,선형대수,전자공학부,IT대학,,,행렬,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15219,수치해석,전자공학부,IT대학,numerical-analysis,수치해석,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
15219,수치해석,전자공학부,IT대학,linear-algebra,선형대수,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15220,수치해석,전자공학부,IT대학,numerical-analysis,수치해석,,,,0.98,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
15221,수치해석,전자공학부,IT대학,numerical-analysis,수치해석,,,,0.98,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
15222,수치해석,전자공학부,IT대학,numerical-analysis,수치해석,,,,0.98,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
15222,수치해석,전자공학부,IT대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
15248,소셜네트워크,컴퓨터학부,IT대학,networks,네트워크,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
15251,이산수학,컴퓨터학부,IT대학,discrete-mathematics,이산수학,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15252,이산수학,컴퓨터학부,IT대학,discrete-mathematics,이산수학,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
15252,이산수학,컴퓨터학부,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15253,이산수학,컴퓨터학부,IT대학,discrete-mathematics,이산수학,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
15254,이산수학,컴퓨터학부,IT대학,discrete-mathematics,이산수학,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15257,확률및통계,컴퓨터학부,IT대학,probability-statistics,확률과 통계,,,,0.9,course_name_clean,alias,,true,false,true,1
15258,확률및통계,컴퓨터학부,IT대학,probability-statistics,확률과 통계,,,,0.9,course_name_clean,alias,,true,false,true,1
15259,자료구조,컴퓨터학부,IT대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
15259,자료구조,컴퓨터학부,IT대학,c-language,C언어,,,,0.5,main_textbook_clean,alias|topic_name,,true,false,false,2
15259,자료구조,컴퓨터학부,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15260,자료구조,컴퓨터학부,IT대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
15260,자료구조,컴퓨터학부,IT대학,,,리스트,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15260,자료구조,컴퓨터학부,IT대학,,,스택,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15260,자료구조,컴퓨터학부,IT대학,,,정렬,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15260,자료구조,컴퓨터학부,IT대학,,,큐,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15260,자료구조,컴퓨터학부,IT대학,,,트리,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15260,자료구조,컴퓨터학부,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15261,자료구조,컴퓨터학부,IT대학,data-structures,자료구조,,,,0.95,course_name_clean,topic_name,,true,false,true,1
15261,자료구조,컴퓨터학부,IT대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
15261,자료구조,컴퓨터학부,IT대학,programming,프로그래밍,,,,0.83,learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,false,2
15262,자료구조,컴퓨터학부,IT대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
15262,자료구조,컴퓨터학부,IT대학,,,리스트,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15262,자료구조,컴퓨터학부,IT대학,,,스택,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15262,자료구조,컴퓨터학부,IT대학,,,정렬,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15262,자료구조,컴퓨터학부,IT대학,,,큐,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15262,자료구조,컴퓨터학부,IT대학,,,트리,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15262,자료구조,컴퓨터학부,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15263,자료구조,컴퓨터학부,IT대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
15263,자료구조,컴퓨터학부,IT대학,,,리스트,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15263,자료구조,컴퓨터학부,IT대학,,,스택,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15263,자료구조,컴퓨터학부,IT대학,,,정렬,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15263,자료구조,컴퓨터학부,IT대학,,,큐,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15263,자료구조,컴퓨터학부,IT대학,,,트리,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15263,자료구조,컴퓨터학부,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
15264,자료구조,컴퓨터학부,IT대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
15264,자료구조,컴퓨터학부,IT대학,,,리스트,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
15264,자료구조,컴퓨터학부,IT대학,,,스택,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
