source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason,quality_missing_ratio
3568,2022,강원대학교,IT대학,컴퓨터공학과,마이크로프로세서,2,2학기,3,3,0,전공선택,마이크로프로세서의 동작 원리를 이해하고 설명할 수 있다.,"김용석, 마이크로프로세서의 이해: 프로그래밍에서 프로세서 설계까지, 개정판, 2017, 홍릉과학출판사",,,"선수과목: C 언어에 대한 기본적인 지식이 필요함 후속과목:3학년의 컴퓨터구조, 운영체제 과목 이수에 필요한 지식을 습득함",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3570,2022,강원대학교,IT대학,컴퓨터공학과,문제해결프로그래밍,2,2학기,3,2,2,전공선택,적합한 자료구조와 알고리즘을 문제에 맞게 선정할 수 있다.,"스티븐 스키에나, 미구엘 레비야 저, 서환수 역, 알고리즘 트레이닝 북 (Programming Challenges), 한빛미디어, 2014.5 (10쇄)",,,C/C++ 또는 자바 프로그래밍자료구조 및 실습,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3572,2022,강원대학교,IT대학,컴퓨터공학과,문제해결프로그래밍,2,2학기,3,2,2,전공선택,컴퓨터를 이용하여 주어진 문제를 효과적으로 해결하기 위한 알고리즘 설계 능력을 배운다.,"스티븐 스키에나, 미구엘 레비야 저, 서환수 역, 알고리즘 트레이닝 북 (Programming Challenges), 한빛미디어, 2014.5 (10쇄)",,,,True,True,False,False,False,True,target_department_and_target_course,0.25
3573,2022,강원대학교,IT대학,컴퓨터공학과,시스템프로그래밍,2,2학기,3,3,0,전공선택,"In this course, you will learn how computers work from a programmer's perspective.","""Computer Systems: A Programmer's Perspective"", Third Edition, Pearson","""Computer Systems: A Programmer's Perspective"", 1st/2nd Edition, Pearson",,Courses on C and Linux,True,True,False,False,False,True,target_department_and_target_course,0.08333333333333333
3578,2022,강원대학교,IT대학,컴퓨터공학과,운영체제,3,1학기,3,3,0,전공필수,운영체게 구성 및 원리 이해,"Operating system concepts (10/e), Avraham Silberschatz",,,"시스템 프로그래밍, 리눅스 프로그래밍, C 언어",True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
3579,2022,강원대학교,IT대학,컴퓨터공학과,데이터통신,3,1학기,3,3,0,전공선택,사물인터넷에 사용되는 데이터통신 기술의 원리를 이해한다,교재 내용은 PDF 형태의 프린트물로 제공함,,,없음,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3589,2022,강원대학교,IT대학,컴퓨터공학과,프로그래밍언어,3,1학기,3,3,0,전공선택,컴퓨터과학 분야의 핵심 이론인 프로그래밍 언어 이론을 배우고 프로그래밍 언어 해석기와 타입 검사기를 직접 구현해본다.,강의 슬라이드,"Daniel P. Friedman and Mitchell Wand, Essentials of Programming Languages, 3rd edition. The MIT Press",Notes on Programming Languages (한글) 이광근 저; Programming Languages Course Notes (영어) 박성우 저,"필수 선수과목은 없지만 이산수학, 객체지향프로그래밍, 자료구조, 자료처리, 리눅스프로그래밍, 알고리즘 등의 교과목을 미리 수강하면 좋습니다.",True,True,False,False,False,True,target_department_and_target_course,0.0
3591,2022,강원대학교,IT대학,컴퓨터공학과,컴퓨터구조,3,2학기,3,3,0,전공필수,you can learn how to think critically in solving problem.,"""Computer Organization and Design"", A Patterson and John L. Hennessy",,,It would be good if you took system programming(4471020) and C programming classes,True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
3592,2022,강원대학교,IT대학,컴퓨터공학과,컴퓨터구조,3,2학기,3,3,0,전공필수,문제의 핵심을 파악하고 적극적으로 추론하여 사용 가능한 다양한 대안을 도출하고 구체적 행동으로 연계될 수 있는 최적의 해결책을 도출하는 능력을 배양한다.,"""컴퓨터시스템 구조론 (제10판)"", 김종현 역, 성진미디어, 2018.8 발행",,,,True,True,False,True,False,True,target_department_and_target_course,0.25
3593,2022,강원대학교,IT대학,컴퓨터공학과,컴퓨터구조,3,2학기,3,3,0,전공필수,"실제 시스템에 구현된 사례 분석, 이해를 통해 응용 및 설계 능력을 배양함","David A. Patterson and John L.Hennessy, Computer Organization and Design : The Hardware/Software Interface, Fifth/Sixth Edition, 2014/2020.","Bryant and O'Hallaron, Computer Systems A Programmer's Perspective, Third Edition, 2015.","RISCV Foundation https://riscv.org/, William Stallings, Computer Organization and Architecture, 11th Edition, Pearson, 2019","마이크로프로세서, 시스템프로그래밍에 대한 사전지식이 있으면 본 교과목 내용을 복합적, 심층적으로 이해하는데 도움이 됨",True,True,False,True,False,True,target_department_and_target_course,0.0
3596,2022,강원대학교,IT대학,컴퓨터공학과,데이터베이스,3,2학기,3,3,0,전공선택,"데이터 저장, 관리, 분석에 관련된 현실의 문제를 컴퓨터로 모델링하여 해결하는 방법을 학습한다.","황규영외(역), 데이터베이스 시스템(7판,6판)","박석(역), 데이터베이스 시스템, 홍릉과학출판사",,선택: 데이터 구조(자료구조),True,True,False,True,False,True,target_department_and_target_course,0.08333333333333333
3597,2022,강원대학교,IT대학,컴퓨터공학과,디지털영상처리,3,2학기,3,3,0,전공선택,전공에 대한 전문성과 타 학문에 대한 이해 및 개방적 태도를 바탕으로 여러 전공 분야의 지식을 통합 혹은 융합하여 유용한 지식이나 가치를 창출한다.,교재는 강의 시간에 공지하겠습니다.,,,기본 수학,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3598,2022,강원대학교,IT대학,컴퓨터공학과,인공지능,3,2학기,3,3,0,전공선택,인공지능을 구현하는 프로그래밍 능력을 습득한다,온강의 자료 제공,,파이썬으로 배우는 머신러닝 / 홍릉과학출판사 / 김화종 저,"수업에서 파이선을 이용한 프로그램을 많이 다루므로, 미리 파이썬을 공부하면 도움이 되며 한 학기동안 지속적으로 사용할 개인 PC가 확보 되어야 한다.",True,True,False,True,False,True,target_department_and_target_course,0.08333333333333333
3600,2022,강원대학교,IT대학,컴퓨터공학과,인공지능,3,2학기,3,3,0,전공선택,인공지능을 위한 통계적 모델과 신경망 모델을 구축할 수 있다.,"교재: G.F. Luger, Artificial Intelligence Structures and Strategies for Complex Problem Solving (6th ed.), Addison Wesley, 2009.참고서: 도용태 외 3인 공저, 인공지능 개념 및 응용(개정판), 사이텍미디어, 2001.",,,"이산수학, 컴퓨터프로그래밍(교재가 영어로 되어 있음을 참고하세요.)",True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
3601,2022,강원대학교,IT대학,컴퓨터공학과,임베디드시스템,3,2학기,3,2,2,전공선택,"임베디드 시스템에서 사용되는 라즈베리 파이의 구조와 동작 특성을 이해하므로 시스템 프로그래밍을 할수 있는 실무 능력을 배양한다임베디드 시스템에서 활용되는 다양한 센서들의 특성을 이해하고, 이들을 동작시키위한 소프트웨어, 도구들에 대한 내용을 실습을 통하여 익히므로 임베디드 시스템을 이용한 사물인터넷 서비스 프로그램을 제작할수 있는 능력을 배양한다블루투스, Wifi를 탑재한 사무인터넷 모트들을 사용하여 모바일 환경에서 임베디드, 사물인터넷 서비스 프로그램을 제작하는 능력을 배양한다.",라즈베리 파이 기반 키트용 임베디드 프로그래밍,,,"C 프로그램밍, 리눅스 시스템 및 실습, 운영체제",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3604,2022,강원대학교,IT대학,컴퓨터공학과,컴퓨터네트워크,3,2학기,3,3,0,전공선택,"컴퓨터 네트워크의 동작원리를 이해하고 이를 기반으로 하는 사물인터넷, 모바일 네트워크 응용 시스템의 동작을 이해한다",온라인 수업에서 강의자료를 제공한다.,,,"데이터통신, 파이썬 프로그램 언어 (기본적인 파이썬 프로그래밍 방법은 스스로 각자 공부하여야 함)",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3605,2022,강원대학교,IT대학,컴퓨터공학과,컴퓨터네트워크,3,2학기,3,3,0,전공선택,컴퓨터 네트워크 및 모바일 네트워크 지식을 바탕으로 IoT 환경에 필요한 내용을 이해할 수 있다.,"Computer Networking A TopDown Approach, 7th Edition, James F. Kurose, Keith W. Ross, Pearson(컴퓨터 네트워킹 하향식 접근, 제7판, 강현국외 5인 공역, 교보문고)",,,데이터통신,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3606,2022,강원대학교,IT대학,컴퓨터공학과,컴퓨터네트워크,3,2학기,3,3,0,전공선택,"무선 인터넷의 특성을 파악하고, 효과적인 채널 엑세스 기법 및 무선 라우팅 기법에 대해 학습함.","James F. Kurose and Keith W. Ross, ""Computer Networking A TopDown Approach"", 7th edition.",,,,True,True,False,False,False,True,target_department_and_target_course,0.25
3612,2022,강원대학교,IT대학,컴퓨터공학과,소프트웨어공학,4,1학기,3,3,0,전공선택,"소프트웨어 공학을 디지털 전환 (Digital Transformation) 프로젝트를 수행하는 관점에서 다루고, 데이터 처리, 머신러닝 모델 구현과 관련된 내용을 배우며 파이썬을 이용한 프로그래밍을 배운다.",pdf 형태의 강의 자료 제공,,,"수업에서 파이썬을 이용한 프로그램을 다루므로, 미리 파이썬을 공부하면 도움이 됩니다.",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3622,2022,강원대학교,IT대학,컴퓨터공학과,분산및병렬프로그래밍,4,2학기,3,3,0,전공선택,"분산 및 병렬처리 기본 개념을 이해하고, 파이썬 언어를 사용한 분산/병렬 프로그래밍 능력을 익힘","파이썬 동시성 프로그래밍, 엘리엇 포브스 지음, 이창화 옮김, 에이콘출판(주), 2018.","파이썬 병렬 프로그래밍, 얀 팔라호 지음, 이문호 옮김, 에이콘출판(주), 2016.",,"파이썬프로그래밍/자바프로그래밍/C프로그래밍/C++프로그래밍 등 프로그래밍 과목 중 하나 이상,자료구조, 컴퓨터구조, 운영체제",True,True,False,False,False,True,target_department_and_target_course,0.08333333333333333
3623,2022,강원대학교,IT대학,컴퓨터공학과,영상통신,4,2학기,3,3,0,전공선택,"전공에 대한 전문성과 타 학문에 대한 이해 및개방적 태도를 바탕으로 여러 전공 분야의 지식을 통합 혹은 융합하여 유용한 지식이나 가치를 창출하는 능력영상 기술에 이해와 이를 기반으로 산업체의 활용기술, 특히 인공지능에 응용되는 기반지식을 강의한다.",멀티미디어신호처리 2판 (조재수 저),,,없음,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3629,2022,강원대학교,IT대학,컴퓨터공학과,C++프로그래밍,2,1학기,3,2,2,전공선택,"객체지향 프로그래밍의 원리를 이해하고, 객체지향 구조의 SW 작성을 실습함.",No official textbook,,http://www.cplusplus.com/doc/tutorial/,,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
3633,2022,강원대학교,IT대학,컴퓨터공학과,직업선택과꿈설계,3,2학기,1,1,0,전공선택,결과 도출 능력 향상,진로탐색과 꿈설계 학생용 워크북(별도 제공 예정),,,,True,False,True,False,False,True,target_department_and_foundational_course,0.25
3635,2022,강원대학교,IT대학,컴퓨터공학과,직업선택과꿈설계,3,2학기,1,1,0,전공선택,"관련 기술과 서비스의 최근 동향, 희망 기업/기관 분석을 통한 목표 설정","교재 : 직업선택과꿈설계 교수가이드북 그리고 학생워크북, 2021년 8월.",직무에세이작성 그리고 글쓰기 자료들,직업선택과 취업/채용 관련 사이트,,True,False,True,False,False,True,target_department_and_foundational_course,0.08333333333333333
4190,2022,강원대학교,단과대구분없음,기타모집단위,알고리즘,2,2학기,3,3,0,전공선택,제시된 문제에 대해서 적절한 알고리즘을 작성할 수 있다.,"양성봉, 알기쉬운 알고리즘, 2013, 생능출판사. Neapolitan(도경구 역), 알고리즘 기초 (5판), 2017, 홍릉과학출판사",,"S. Baase & A.V. Gelder(이상호, 김희철, 박정흠 역), 컴퓨터 알고리즘, 홍릉과학출판사","프로그래밍 기초, 및 자료구조 과목을 이수한 후에 수강할 것을 권장한다.",False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,0.08333333333333333
