source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material
46078,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,,,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46079,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,I. 전공(교수) 개설 전공진로설계 프로그램 II. 전공진로설계 학생용 가이드북(pdf로 배부)III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함,,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46080,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46081,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,,,I. 전공(교수) 개설 전공진로설계 프로그램 II. 전공진로설계 학생용 가이드북(pdf로 배부)III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함,
46082,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46083,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,I. 전공(교수) 개설 전공진로설계 프로그램 II. 전공진로설계 학생용 가이드북(pdf로 배부)III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함,,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46084,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,I. 전공(교수) 개설 전공진로설계 프로그램 II. 전공진로설계 학생용 가이드북(pdf로 배부)III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함,,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46085,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46086,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46087,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 2,2,2학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,I. 전공(교수) 개설 전공진로설계 프로그램 II. 전공진로설계 학생용 가이드북(pdf로 배부)III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함,,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46088,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46089,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,,,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46090,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46091,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46092,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46093,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화** 수업관련 모든 자료와 공지사항은 (신)LMS (https://ieilms.jbnu.ac.kr/)를 활용합니다. ** 긴급한 공지사항일 경우 오아시스에 등록된 이메일 계정으로 메일을 보내드립니다.,,,I. 전공(교수) 개설 전공진로설계 프로그램 II. 전공진로설계 학생용 가이드북(pdf로 배부)III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함,
46094,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46095,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
46096,2022,전북대학교,공과대학,컴퓨터공학부,전공진로설계 3,3,1학기,0.5,0,1,공통필수,* 진로설계 및 실행역량 강화   자기이해 역량강화   직업정보 탐색역량 강화   의사결정 역량강화   직업기초능력/ 구직기술/ 자기개발 역량 강화,"I. 전공(교수) 개설 전공진로설계 프로그램, II. 전공진로설계 학생용 가이드북(pdf로 배부), III. 2020 큰사람 프로젝트 매뉴얼(pdf로 배부)사업단 주최 비교과 포인트 취득 활동 포함",,▣ 교내 관련 사이트: 예시는 아래와 같음 취업지원과 (http://career.jbnu.ac.kr/) 현장실습센터 (http://fildwork.jbnu.ac.kr/) 창업교육센터 (http://startup.jbnu.ac.kr/) 창업지원단 (http://cangup.jbnu.ac.kr/) 공학교육혁신센터 (http://ceerc.jbnu.ac.kr/) LINC+ 사업단 (http://lincplus.jbnu.ac.kr/) 행복드림센터 (https://happycenter.jbnu.ac.kr/) 혁신교육개발원 (http://iei.jbnu.ac.kr/) 국제협력부 (http://ioffice.cbnu.edu/)▣ 공공 직업 정보 사이트: 예시는 아래와 같음 워크넷 (www.work.go.kr)  커리어넷 (www.careernet.re.kr)  대졸취업준비생 전용사이트(jobyoung.work.go.kr)  중소기업 전문 취업 포털(www.ibkjob.co.kr)▣ 민간 직업 정보 탐색 사이트: 예시는 아래와 같음인쿠르트(www.incruit.com) 리쿠르트(www.recruit.co.kr) 잡코리아(www.jobkorea.co.kr) 스카우트(www.scout.co.kr) 커리어넷(www.careernet.re.kr)유니코서치(www.unicosearch.com) 헤드헌트코리아(www.headhuntkorea.com),
