source_dataset,source_lookup_key,source_title,candidate_name,suggested_parent_slug,topic_slug,topic_name,relevance_score,exclusion_reason
resource,19900,AI 프롬프트로 여는 메타버스 콘텐츠 기획,,,optimization,최적화,0.80,existing_topic_not_auto_link_candidate
resource,19919,인공지능을 위한 R과 Python,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,19919,인공지능을 위한 R과 Python,,,probability-statistics,확률과 통계,0.70,existing_topic_not_auto_link_candidate
resource,19932,21세기의 놀이하는 인간 : 컴퓨터게임 개론,입출력,programming-basic-syntax,,,0.80,review_candidate_not_approved
resource,19932,21세기의 놀이하는 인간 : 컴퓨터게임 개론,,,artificial-intelligence,인공지능,0.80,existing_topic_not_auto_link_candidate
resource,19932,21세기의 놀이하는 인간 : 컴퓨터게임 개론,,,authentication-authorization,인증과 인가,0.70,existing_topic_not_auto_link_candidate
resource,19933,소프트웨어적 사유,변수,programming-basic-syntax,,,0.80,review_candidate_not_approved
resource,19933,소프트웨어적 사유,입출력,programming-basic-syntax,,,0.80,review_candidate_not_approved
resource,19938,파이썬과 데이터마이닝,,,data-visualization,데이터 시각화,0.80,existing_topic_not_auto_link_candidate
resource,19938,파이썬과 데이터마이닝,변수,programming-basic-syntax,,,0.80,review_candidate_not_approved
resource,19938,파이썬과 데이터마이닝,입출력,programming-basic-syntax,,,0.80,review_candidate_not_approved
resource,19939,인공지능을 위한 기계학습 입문,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,19939,인공지능을 위한 기계학습 입문,,,python,Python,0.80,existing_topic_not_auto_link_candidate
resource,1bdcb8455a34f695,인터넷과 IoT의 이해,,,server-basics,서버 기초,0.72,existing_topic_not_auto_link_candidate
resource,1cc1be53983cd7c6,인공지능이해,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,1cc1be53983cd7c6,인공지능이해,,,machine-learning,머신러닝,0.82,existing_topic_not_auto_link_candidate
resource,1cc1be53983cd7c6,인공지능이해,,,python,Python,0.82,existing_topic_not_auto_link_candidate
resource,1e797f4b8f771ccd,프로그래밍기초,,,programming,프로그래밍,0.97,existing_topic_not_auto_link_candidate
resource,1ef4460a52a60e13,개발자를 위한 운영체제,,,artificial-intelligence,인공지능,0.95,existing_topic_not_auto_link_candidate
resource,20854394f0e6b795,인공지능파운데이션,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,20f326d326f32a81,C 프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,25225b6d979371ab,설계패턴,,,object-oriented-design,객체지향 설계,0.82,existing_topic_not_auto_link_candidate
resource,25225b6d979371ab,설계패턴,,,software-design,소프트웨어 설계,0.82,existing_topic_not_auto_link_candidate
resource,26567964a5001f42,인공지능의 이해,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,28e2956e327388bf,4차산업혁명과우리의미래,,,artificial-intelligence,인공지능,0.91,existing_topic_not_auto_link_candidate
resource,2aad794cb56604e0,알고리즘,,,programming,프로그래밍,0.93,existing_topic_not_auto_link_candidate
resource,2d9dab730469959b,데이터베이스 실무,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
resource,2f707a756c0c8e29,자바프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,2f707a756c0c8e29,자바프로그래밍,변수,programming-basic-syntax,,,0.93,review_candidate_not_approved
resource,307bccf36ae79e8e,데이터베이스 응용,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
resource,32ecf25e8cdf7e65,파이썬 고급 프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,32ecf25e8cdf7e65,파이썬 고급 프로그래밍,,,numpy,NumPy,0.82,existing_topic_not_auto_link_candidate
resource,32ecf25e8cdf7e65,파이썬 고급 프로그래밍,,,pandas,Pandas,0.82,existing_topic_not_auto_link_candidate
resource,36b90eb27cc07422,인공지능과미래사회그리고법,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,378ba15b6d5def16,컴퓨팅적 사고와 문제해결,,,programming,프로그래밍,0.95,existing_topic_not_auto_link_candidate
resource,42031d38fd0b7141,멀티코어 컴퓨팅,,,programming,프로그래밍,0.82,existing_topic_not_auto_link_candidate
resource,4b3ee5c0edde48a3,컴퓨팅 사고력(인문),,,python,Python,0.82,existing_topic_not_auto_link_candidate
resource,4b3ee5c0edde48a3,컴퓨팅 사고력(인문),,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.77,existing_topic_not_auto_link_candidate
resource,526ac5bed223dd44,대학생이라면 꼭 알아야 할 ICT 활용 특강,,,data-analysis,데이터 분석,0.82,existing_topic_not_auto_link_candidate
resource,5283a4a91cb8f649,홈페이지입문,,,frontend-development,프론트엔드 개발,0.77,existing_topic_not_auto_link_candidate
resource,552cd7b5454ec100,데이터베이스,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
resource,56f8f300b2703f47,모바일 프로그래밍 및 실습,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,5af573187812b3ef,데이터분석기초,,,programming,프로그래밍,0.95,existing_topic_not_auto_link_candidate
resource,5af573187812b3ef,데이터분석기초,,,data-analysis,데이터 분석,0.82,existing_topic_not_auto_link_candidate
resource,5ee117f686775b98,코틀린프로그래밍 기초,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,5ee117f686775b98,코틀린프로그래밍 기초,입출력,programming-basic-syntax,,,0.93,review_candidate_not_approved
resource,5ee117f686775b98,코틀린프로그래밍 기초,변수,programming-basic-syntax,,,0.93,review_candidate_not_approved
resource,607f5aaa31467d55,프로그래밍개론,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,607f5aaa31467d55,프로그래밍개론,변수,programming-basic-syntax,,,0.95,review_candidate_not_approved
resource,607f5aaa31467d55,프로그래밍개론,입출력,programming-basic-syntax,,,0.93,review_candidate_not_approved
resource,6bdd67a8d95e389d,딥러닝 생성 모델의 원리와 구현,,,artificial-intelligence,인공지능,0.82,existing_topic_not_auto_link_candidate
resource,6f2df2b14cadd73c,데이터마이닝,,,data-analysis,데이터 분석,0.95,existing_topic_not_auto_link_candidate
resource,7252d764c1ecdfce,클라우드프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,7252d764c1ecdfce,클라우드프로그래밍,인터넷,networks,,,0.82,review_candidate_not_approved
resource,7252d764c1ecdfce,클라우드프로그래밍,,,database,데이터베이스,0.82,existing_topic_not_auto_link_candidate
resource,7252d764c1ecdfce,클라우드프로그래밍,,,networks,네트워크,0.82,existing_topic_not_auto_link_candidate
resource,7252d764c1ecdfce,클라우드프로그래밍,,,cloud-basics,클라우드 기초,0.77,existing_topic_not_auto_link_candidate
resource,7252d764c1ecdfce,클라우드프로그래밍,,,server-basics,서버 기초,0.72,existing_topic_not_auto_link_candidate
resource,747d712f12f6a25e,지능영상처리,,,programming,프로그래밍,0.82,existing_topic_not_auto_link_candidate
resource,7518db4dec766f23,SW기초프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,77b5b8f2d825bc0b,AI 리터러시,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,7b8364ecd863c062,운영체제 : 병행성,,,programming,프로그래밍,0.82,existing_topic_not_auto_link_candidate
resource,7c8983b3993474d7,컴퓨터네트워크,인터넷,networks,,,0.95,review_candidate_not_approved
resource,7ca4a3a710569763,"코딩으로 푸는 수학, 기초 파이썬",,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.77,existing_topic_not_auto_link_candidate
resource,80e706fcdd20870b,Orange3으로 배우는 기계학습,,,artificial-intelligence,인공지능,0.93,existing_topic_not_auto_link_candidate
resource,820c9118231ae6b9,프로그래밍을 위한 컴퓨팅적 사고,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,820c9118231ae6b9,프로그래밍을 위한 컴퓨팅적 사고,,,programming-basic-syntax,프로그래밍 기초 문법,0.77,existing_topic_not_auto_link_candidate
resource,825c6640682fcc8c,SQL의 이해,,,database,데이터베이스,0.93,existing_topic_not_auto_link_candidate
resource,879dd5084b1992eb,소프트웨어 산업의 이해,,,artificial-intelligence,인공지능,0.93,existing_topic_not_auto_link_candidate
resource,8a551636cf84d050,데이터분석기본,,,data-analysis,데이터 분석,0.82,existing_topic_not_auto_link_candidate
resource,8a551636cf84d050,데이터분석기본,,,python,Python,0.72,existing_topic_not_auto_link_candidate
resource,8e1152a5ec9cbb20,챗GPT와 미래 일자리,,,artificial-intelligence,인공지능,0.93,existing_topic_not_auto_link_candidate
resource,9346d71e1be636b5,파이썬 기초실습 익히기,,,programming,프로그래밍,0.82,existing_topic_not_auto_link_candidate
resource,9346d71e1be636b5,파이썬 기초실습 익히기,,,programming-basic-syntax,프로그래밍 기초 문법,0.77,existing_topic_not_auto_link_candidate
resource,946001105e33e413,프로그래밍을 위한 컴퓨팅적 사고,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,950abc12e2e19bb6,인터넷과 미래 네트워크 기술,인터넷,networks,,,0.95,review_candidate_not_approved
resource,9b302bd29db2ee43,생성적 AI 마스터링: 개념에서 응용 프로그램까지,,,artificial-intelligence,인공지능,0.95,existing_topic_not_auto_link_candidate
resource,9ecc93b4bb71fa9b,리눅스 활용,,,operating-systems,운영체제,0.82,existing_topic_not_auto_link_candidate
resource,a42e75a539ec521e,Python프로그래밍,,,programming,프로그래밍,0.97,existing_topic_not_auto_link_candidate
resource,a42e75a539ec521e,Python프로그래밍,,,data-preprocessing,데이터 전처리,0.82,existing_topic_not_auto_link_candidate
resource,ad1e47fe2c385320,클라우드 컴퓨팅의 기초,,,artificial-intelligence,인공지능,0.82,existing_topic_not_auto_link_candidate
resource,af1cea2174ee88ea,리눅스실습,,,deployment,배포,0.82,existing_topic_not_auto_link_candidate
resource,af1cea2174ee88ea,리눅스실습,,,operating-systems,운영체제,0.82,existing_topic_not_auto_link_candidate
resource,af1cea2174ee88ea,리눅스실습,,,server-basics,서버 기초,0.72,existing_topic_not_auto_link_candidate
resource,b2e63a58b0069219,강화학습,,,algorithms,알고리즘,0.82,existing_topic_not_auto_link_candidate
resource,b2fcd698ff84272f,인공지능기초프로그래밍,,,artificial-intelligence,인공지능,0.97,existing_topic_not_auto_link_candidate
resource,b2fcd698ff84272f,인공지능기초프로그래밍,,,programming,프로그래밍,0.97,existing_topic_not_auto_link_candidate
resource,b378166c66b80cfc,챗GPT 어디까지 써봤어,,,artificial-intelligence,인공지능,0.93,existing_topic_not_auto_link_candidate
resource,bf2c098f31ab79a7,생활속의 데이터베이스,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
resource,c0edd79113aa1e83,컴퓨터과학과 코딩(심화),,,programming,프로그래밍,0.82,existing_topic_not_auto_link_candidate
resource,c148257c2be01e3c,C++프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,c506594f05a3b027,"인공지능의 윤리, 거버넌스 및 사회적 영향",,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,c661a471d8d1a316,플러터를 활용한 멀티플랫폼 기반의 앱 개발,,,programming,프로그래밍,0.82,existing_topic_not_auto_link_candidate
resource,c6a52a637044722b,데이터베이스,,,database,데이터베이스,0.97,existing_topic_not_auto_link_candidate
resource,c7d9cfebea954a24,딥러닝과 머신러닝으로 문제해결하기,,,artificial-intelligence,인공지능,0.93,existing_topic_not_auto_link_candidate
resource,cbb458dca4fd2ddd,데이터과학,,,artificial-intelligence,인공지능,0.93,existing_topic_not_auto_link_candidate
resource,cbb458dca4fd2ddd,데이터과학,,,data-analysis,데이터 분석,0.82,existing_topic_not_auto_link_candidate
resource,cbb458dca4fd2ddd,데이터과학,,,data-visualization,데이터 시각화,0.72,existing_topic_not_auto_link_candidate
resource,dacb7be8e0293524,소프트웨어중심세상,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.77,existing_topic_not_auto_link_candidate
resource,dc3da489762e213c,인공지능기초,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
resource,dc3da489762e213c,인공지능기초,,,database,데이터베이스,0.82,existing_topic_not_auto_link_candidate
resource,e2d083f56a5d3688,Swift 프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
resource,e3cc0b689dcf3dcb,멀티모달 학습 개론,,,artificial-intelligence,인공지능,0.82,existing_topic_not_auto_link_candidate
resource,e5c4a840f444c0fd,반도체머신러닝,,,artificial-intelligence,인공지능,0.93,existing_topic_not_auto_link_candidate
resource,e5c4a840f444c0fd,반도체머신러닝,,,optimization,최적화,0.82,existing_topic_not_auto_link_candidate
