source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material
8567,BIM과 스타트업,4,2학기,3.0,전공,"미래형 건축가, 스마트시티 및 BIM 융합전문인력 양성, 스타트업의 이해","스토리텔링 BIM(씨아이알),BIM: 건축설계 및 엔지니어링 (기문당)Big BIM, Little BIM (Finith E. Jernigan, 4Site Press)BIM Handbook (C. Eastman, Wiley)GreenBIM(시공문화사)43가지 질문으로 읽는 BIM (픽셀하우스)BIM기반 건축 협업 디자인 (Spacetime)BIM in Practice (세진사) MIT 스타트업 바이블(비지니스북스)",,,디지털건축디자인
8568,건축표현및제도,1,1학기,3.0,전공,"04. 건축적 아이디어를 다양한 미디어를 활용하여 표현할 수 있는 능력이 요구된다.12. 공간구성 요소 및 원리와 방법을 터득하여 3차원의 구체적 형태로 발전시키는 능력이 요구된다.본 강의는 다양한 건축의 다양한 표현방법을 익히고 습득하여 각종 미디어와 스케치를 통하여 머리 속의 아이디어를 잘 표현할 수 있으며, 나아가 개개인의 창의적인 건축학적 표현을 위한 기초 커뮤니케이션 방법을 익히는데 목적이 있다.","강문명, 건축도학, 기문당, 1998정제진, 건축설계도 그리는 법, 성안당, 2004허병이, 건축설계제도, 기문당, 2009허병이, 최신건축설계제도, 도서출판 서우, 2003이민섭, 도학연구, 기문당, 1999황희준, 건축의 형태공간 규범, 국제, 2009F.D.K. Ching, 디자인 도면, 국제, 2004이혁준, (포토샵 7.0을 이용한) 건축 및 인테리어 표현기법, 2003이선주, Photoshop CS REALITY, 2004윤원정, 건축 리모델링을 위한 스케치업, 2003",,,없음
8569,건축표현및제도,1,1학기,3.0,전공,"04. 건축적 아이디어를 다양한 미디어를 활용하여 표현할 수 있는 능력이 요구된다.12. 공간구성 요소 및 원리와 방법을 터득하여 3차원의 구체적 형태로 발전시키는 능력이 요구된다.본 강의는 다양한 건축의 다양한 표현방법을 익히고 습득하여 각종 미디어와 스케치를 통하여 머리 속의 아이디어를 잘 표현할 수 있으며, 나아가 개개인의 창의적인 건축학적 표현을 위한 기초 커뮤니케이션 방법을 익히는데 목적이 있다.","강문명, 건축도학, 기문당, 1998정제진, 건축설계도 그리는 법, 성안당, 2004허병이, 건축설계제도, 기문당, 2009허병이, 최신건축설계제도, 도서출판 서우, 2003이민섭, 도학연구, 기문당, 1999황희준, 건축의 형태공간 규범, 국제, 2009F.D.K. Ching, 디자인 도면, 국제, 2004이혁준, (포토샵 7.0을 이용한) 건축 및 인테리어 표현기법, 2003이선주, Photoshop CS REALITY, 2004윤원정, 건축 리모델링을 위한 스케치업, 2003",,,없음
8570,건축표현및제도,1,1학기,3.0,전공,"04. 건축적 아이디어를 다양한 미디어를 활용하여 표현할 수 있는 능력이 요구된다.12. 공간구성 요소 및 원리와 방법을 터득하여 3차원의 구체적 형태로 발전시키는 능력이 요구된다.본 강의는 다양한 건축의 다양한 표현방법을 익히고 습득하여 각종 미디어와 스케치를 통하여 머리 속의 아이디어를 잘 표현할 수 있으며, 나아가 개개인의 창의적인 건축학적 표현을 위한 기초 커뮤니케이션 방법을 익히는데 목적이 있다.","강문명, 건축도학, 기문당, 1998정제진, 건축설계도 그리는 법, 성안당, 2004허병이, 건축설계제도, 기문당, 2009허병이, 최신건축설계제도, 도서출판 서우, 2003이민섭, 도학연구, 기문당, 1999황희준, 건축의 형태공간 규범, 국제, 2009F.D.K. Ching, 디자인 도면, 국제, 2004이혁준, (포토샵 7.0을 이용한) 건축 및 인테리어 표현기법, 2003이선주, Photoshop CS REALITY, 2004윤원정, 건축 리모델링을 위한 스케치업, 2003",,,없음
8571,건축표현및제도,1,1학기,3.0,전공,"04. 건축적 아이디어를 다양한 미디어를 활용하여 표현할 수 있는 능력이 요구된다.12. 공간구성 요소 및 원리와 방법을 터득하여 3차원의 구체적 형태로 발전시키는 능력이 요구된다.본 강의는 다양한 건축의 다양한 표현방법을 익히고 습득하여 각종 미디어와 스케치를 통하여 머리 속의 아이디어를 잘 표현할 수 있으며, 나아가 개개인의 창의적인 건축학적 표현을 위한 기초 커뮤니케이션 방법을 익히는데 목적이 있다.","강문명, 건축도학, 기문당, 1998정제진, 건축설계도 그리는 법, 성안당, 2004허병이, 건축설계제도, 기문당, 2009허병이, 최신건축설계제도, 도서출판 서우, 2003이민섭, 도학연구, 기문당, 1999황희준, 건축의 형태공간 규범, 국제, 2009F.D.K. Ching, 디자인 도면, 국제, 2004이혁준, (포토샵 7.0을 이용한) 건축 및 인테리어 표현기법, 2003이선주, Photoshop CS REALITY, 2004윤원정, 건축 리모델링을 위한 스케치업, 2003",,,없음
8572,건축의장학,2,2학기,3.0,전공,"건축의장은 건축에 나타난 표현과 공간에 관한 이론적, 체계적 원리를 이해하고 이를 바탕으로 건축적 사고를 확장하여 각자의 건축에 대한 가치관을 형성하는데 기여한다. 즉 건축설계과정에 필요한 의장의 기본요소, 구성요소, 구성 원리에 대한 정의와 유형을 연구하고, 구성기법과 적용 방법을 익히는데 그 목표를 둔다.",주 교재 : 강의자료 제공,,,기초디자인
8573,건축디자인1,2,1학기,6.0,전공,"현대사회에서의 주택과 관련된 다양한 현상들을 반영할 수 있는 창의적 사고능력 배양[적용 SPC]05. 물리적환경과 인간행동간의 관계를 밝혀주는 이론과방법을 이해한다.07. 건축설계 과정에서 상황과 소통 상대에 따라 구두, 문서, 스케치, 도면, 모형 등 적절하고 다양한 매체를 활용하여 단계별 과정에 맞게 표현 (일부 설계안의 경우 영어 등 외국어를 사용)할 수 있다.08. 건축 및 도시설계의 기초를 이루는 2차원과 3차원 형태 및 공간 구성의 기본 원리를 이해하고, 창의적 형태 및 공간으로 구체화할 수 있다.10. 대지의 인문 및 사회 그리고 기후 등 자연환경의 특성을 분석, 평가하여 배치 등의 설계 개념을 추출하고 대지조성과 외부 공간 계획을 포함한 대지계획을 할 수 있다.","11. 수업시간별 과제를 위한 자료 제공21. 주택순례,YoshifumiNakamura,spacetime,2004.22. 다시, 집을순례하다.YoshifumiNakamura, 도서출판사이, 2010.23. 알기쉬운 건축설계 도면보는 법, 차상모, 임기택, 공저, spacetime, 2010.[공간지각과 경험]31. 건축과 감각, 유하니 팔라스마, spacetime, 2013 32. 건축의 경험, 헨리 플러머, 이유출판, 201833. 분위기, 페터 춤토르, 201634. 날씨의 맛, 알랭 코르뱅 외, 책세상, 201635. 음예예찬, 타니자키 주니치로, MGHbooks, 2018[물리적 환경과 인간 행동]41. 건축디자인과 인간행태, 정무웅외 4인, 기문당, 200942. 창을 이해하는 책, 나카야마 시게노부 외, MGHbooks, 201843. 계단을 이해하는 책, 나카야마 시게노부 외, 201344. Elements, 렘콜하스, Marsilo, 201445. 벽, 건축으로의 여행, 에블린 페레 크리스탱, 눌와, 200546. Architectural element series 13, 담디, 201847. 입식의 시대, 좌식의 집, 조재모, 은행나무, 2020[형태, 구성, 조형]51. 건축의 형태공간 규범, 프랜시스 칭, 국제, 201652. Siteless; 1001 builidng form, Francois Blaciak, MIT press, 2008 53. Operative Design, 안토니 디 마리+유나라, pageone, 201254. 건축가의 언어 26, 안드레아 시미치 외, 집, 2017[주택디자인]61. Basics; Architectural design, Bert Bielefeld(ed), Birkhauser, 201462. Planning architecture / Planning land","scape, Birkhauser, 201763. 주거해부도감, 마스다 스스무, 더숲, 201264. 주거 인테리어 해부도감, 마쓰시타 기와, 더숲, 201365. 주택공간의 성공적인 평면 배치 해부도감, MGHBOOKS, 201566. 세상에서 가장 친절한 주택디자인 교과서, 나카야마 시게노무, 다빈치, 201267. 삶을 결정하는 공간 배치법 최고의 평면, 혼마 이타루, 마티, 201068. 최고의 주택설계로 풀어내는 편안한 삶의 공간, MGHBOOKS, 2016",,기초디자인
8574,건축디자인1,2,1학기,6.0,전공,"현대사회에서의 주택과 관련된 다양한 현상들을 반영할 수 있는 창의적 사고능력 배양[적용 SPC]05. 물리적환경과 인간행동간의 관계를 밝혀주는 이론과방법을 이해한다.07. 건축설계 과정에서 상황과 소통 상대에 따라 구두, 문서, 스케치, 도면, 모형 등 적절하고 다양한 매체를 활용하여 단계별 과정에 맞게 표현 (일부 설계안의 경우 영어 등 외국어를 사용)할 수 있다.08. 건축 및 도시설계의 기초를 이루는 2차원과 3차원 형태 및 공간 구성의 기본 원리를 이해하고, 창의적 형태 및 공간으로 구체화할 수 있다.10. 대지의 인문 및 사회 그리고 기후 등 자연환경의 특성을 분석, 평가하여 배치 등의 설계 개념을 추출하고 대지조성과 외부 공간 계획을 포함한 대지계획을 할 수 있다.","11. 수업시간별 과제를 위한 자료 제공21. 주택순례,YoshifumiNakamura,spacetime,2004.22. 다시, 집을순례하다.YoshifumiNakamura, 도서출판사이, 2010.23. 알기쉬운 건축설계 도면보는 법, 차상모, 임기택, 공저, spacetime, 2010.[공간지각과 경험]31. 건축과 감각, 유하니 팔라스마, spacetime, 2013 32. 건축의 경험, 헨리 플러머, 이유출판, 201833. 분위기, 페터 춤토르, 201634. 날씨의 맛, 알랭 코르뱅 외, 책세상, 201635. 음예예찬, 타니자키 주니치로, MGHbooks, 2018[물리적 환경과 인간 행동]41. 건축디자인과 인간행태, 정무웅외 4인, 기문당, 200942. 창을 이해하는 책, 나카야마 시게노부 외, MGHbooks, 201843. 계단을 이해하는 책, 나카야마 시게노부 외, 201344. Elements, 렘콜하스, Marsilo, 201445. 벽, 건축으로의 여행, 에블린 페레 크리스탱, 눌와, 200546. Architectural element series 13, 담디, 201847. 입식의 시대, 좌식의 집, 조재모, 은행나무, 2020[형태, 구성, 조형]51. 건축의 형태공간 규범, 프랜시스 칭, 국제, 201652. Siteless; 1001 builidng form, Francois Blaciak, MIT press, 2008 53. Operative Design, 안토니 디 마리+유나라, pageone, 201254. 건축가의 언어 26, 안드레아 시미치 외, 집, 2017[주택디자인]61. Basics; Architectural design, Bert Bielefeld(ed), Birkhauser, 201462. Planning architecture / Planning land","scape, Birkhauser, 201763. 주거해부도감, 마스다 스스무, 더숲, 201264. 주거 인테리어 해부도감, 마쓰시타 기와, 더숲, 201365. 주택공간의 성공적인 평면 배치 해부도감, MGHBOOKS, 201566. 세상에서 가장 친절한 주택디자인 교과서, 나카야마 시게노무, 다빈치, 201267. 삶을 결정하는 공간 배치법 최고의 평면, 혼마 이타루, 마티, 201068. 최고의 주택설계로 풀어내는 편안한 삶의 공간, MGHBOOKS, 2016",,기초디자인
8575,건축디자인1,2,1학기,6.0,전공,"현대사회에서의 주택과 관련된 다양한 현상들을 반영할 수 있는 창의적 사고능력 배양[적용 SPC]05. 물리적환경과 인간행동간의 관계를 밝혀주는 이론과방법을 이해한다.07. 건축설계 과정에서 상황과 소통 상대에 따라 구두, 문서, 스케치, 도면, 모형 등 적절하고 다양한 매체를 활용하여 단계별 과정에 맞게 표현 (일부 설계안의 경우 영어 등 외국어를 사용)할 수 있다.08. 건축 및 도시설계의 기초를 이루는 2차원과 3차원 형태 및 공간 구성의 기본 원리를 이해하고, 창의적 형태 및 공간으로 구체화할 수 있다.10. 대지의 인문 및 사회 그리고 기후 등 자연환경의 특성을 분석, 평가하여 배치 등의 설계 개념을 추출하고 대지조성과 외부 공간 계획을 포함한 대지계획을 할 수 있다.","11. 수업시간별 과제를 위한 자료 제공21. 주택순례,YoshifumiNakamura,spacetime,2004.22. 다시, 집을순례하다.YoshifumiNakamura, 도서출판사이, 2010.23. 알기쉬운 건축설계 도면보는 법, 차상모, 임기택, 공저, spacetime, 2010.[공간지각과 경험]31. 건축과 감각, 유하니 팔라스마, spacetime, 2013 32. 건축의 경험, 헨리 플러머, 이유출판, 201833. 분위기, 페터 춤토르, 201634. 날씨의 맛, 알랭 코르뱅 외, 책세상, 201635. 음예예찬, 타니자키 주니치로, MGHbooks, 2018[물리적 환경과 인간 행동]41. 건축디자인과 인간행태, 정무웅외 4인, 기문당, 200942. 창을 이해하는 책, 나카야마 시게노부 외, MGHbooks, 201843. 계단을 이해하는 책, 나카야마 시게노부 외, 201344. Elements, 렘콜하스, Marsilo, 201445. 벽, 건축으로의 여행, 에블린 페레 크리스탱, 눌와, 200546. Architectural element series 13, 담디, 201847. 입식의 시대, 좌식의 집, 조재모, 은행나무, 2020[형태, 구성, 조형]51. 건축의 형태공간 규범, 프랜시스 칭, 국제, 201652. Siteless; 1001 builidng form, Francois Blaciak, MIT press, 2008 53. Operative Design, 안토니 디 마리+유나라, pageone, 201254. 건축가의 언어 26, 안드레아 시미치 외, 집, 2017[주택디자인]61. Basics; Architectural design, Bert Bielefeld(ed), Birkhauser, 201462. Planning architecture / Planning land","scape, Birkhauser, 201763. 주거해부도감, 마스다 스스무, 더숲, 201264. 주거 인테리어 해부도감, 마쓰시타 기와, 더숲, 201365. 주택공간의 성공적인 평면 배치 해부도감, MGHBOOKS, 201566. 세상에서 가장 친절한 주택디자인 교과서, 나카야마 시게노무, 다빈치, 201267. 삶을 결정하는 공간 배치법 최고의 평면, 혼마 이타루, 마티, 201068. 최고의 주택설계로 풀어내는 편안한 삶의 공간, MGHBOOKS, 2016",,기초디자인
8576,건축디자인1,2,1학기,6.0,전공,"현대사회에서의 주택과 관련된 다양한 현상들을 반영할 수 있는 창의적 사고능력 배양[적용 SPC]05. 물리적환경과 인간행동간의 관계를 밝혀주는 이론과방법을 이해한다.07. 건축설계 과정에서 상황과 소통 상대에 따라 구두, 문서, 스케치, 도면, 모형 등 적절하고 다양한 매체를 활용하여 단계별 과정에 맞게 표현 (일부 설계안의 경우 영어 등 외국어를 사용)할 수 있다.08. 건축 및 도시설계의 기초를 이루는 2차원과 3차원 형태 및 공간 구성의 기본 원리를 이해하고, 창의적 형태 및 공간으로 구체화할 수 있다.10. 대지의 인문 및 사회 그리고 기후 등 자연환경의 특성을 분석, 평가하여 배치 등의 설계 개념을 추출하고 대지조성과 외부 공간 계획을 포함한 대지계획을 할 수 있다.","11. 수업시간별 과제를 위한 자료 제공21. 주택순례,YoshifumiNakamura,spacetime,2004.22. 다시, 집을순례하다.YoshifumiNakamura, 도서출판사이, 2010.23. 알기쉬운 건축설계 도면보는 법, 차상모, 임기택, 공저, spacetime, 2010.[공간지각과 경험]31. 건축과 감각, 유하니 팔라스마, spacetime, 2013 32. 건축의 경험, 헨리 플러머, 이유출판, 201833. 분위기, 페터 춤토르, 201634. 날씨의 맛, 알랭 코르뱅 외, 책세상, 201635. 음예예찬, 타니자키 주니치로, MGHbooks, 2018[물리적 환경과 인간 행동]41. 건축디자인과 인간행태, 정무웅외 4인, 기문당, 200942. 창을 이해하는 책, 나카야마 시게노부 외, MGHbooks, 201843. 계단을 이해하는 책, 나카야마 시게노부 외, 201344. Elements, 렘콜하스, Marsilo, 201445. 벽, 건축으로의 여행, 에블린 페레 크리스탱, 눌와, 200546. Architectural element series 13, 담디, 201847. 입식의 시대, 좌식의 집, 조재모, 은행나무, 2020[형태, 구성, 조형]51. 건축의 형태공간 규범, 프랜시스 칭, 국제, 201652. Siteless; 1001 builidng form, Francois Blaciak, MIT press, 2008 53. Operative Design, 안토니 디 마리+유나라, pageone, 201254. 건축가의 언어 26, 안드레아 시미치 외, 집, 2017[주택디자인]61. Basics; Architectural design, Bert Bielefeld(ed), Birkhauser, 201462. Planning architecture / Planning land","scape, Birkhauser, 201763. 주거해부도감, 마스다 스스무, 더숲, 201264. 주거 인테리어 해부도감, 마쓰시타 기와, 더숲, 201365. 주택공간의 성공적인 평면 배치 해부도감, MGHBOOKS, 201566. 세상에서 가장 친절한 주택디자인 교과서, 나카야마 시게노무, 다빈치, 201267. 삶을 결정하는 공간 배치법 최고의 평면, 혼마 이타루, 마티, 201068. 최고의 주택설계로 풀어내는 편안한 삶의 공간, MGHBOOKS, 2016",,기초디자인
8577,건축디자인2,2,2학기,6.0,전공,"본강좌는 문화시설(미술관 등의 전시문화시설 또는 기념관)디자인 프로젝트를 진행하며, 각 프로젝트를 통해 전시 혹은 기념 공간을중심으로 하는 문화시설(2000㎡기준)의 건축 및 외부공간계획, 전시에 따른 내부 공간구성을 계획하고 디자인하는것을 설계실습의 주요 목적으로한다. 교육성과의 효율적 달성을위해 과제는 팀작업(사례조사)과 개인작업(건축디자인)으로 진행된다. 본강좌는 전시/공연시설에 대한 이론적 이해를 바탕으로, 인문적, 자연적 컨텍스트의 적절한 분석과 해석을 통한 디자인 아이디어 및 개념 추출, 타당한 규모 및 프로그램의결정을 위한 논리적 프로세스의 구축을 1차적 목적으로 한다. 또한 최종 디자인에는이러한 요소가 충분히 경험되도록 공간 디자인에 필요한 즉물성과 기능성, 심미성을갖추어 사회적 효용적 가치를 실현할 수 있도록 일관성 있는 지속적 탐구로서 구체적 건축디자인으로 구현하는것이 본 디자인 스투디오의 목적이다.구체적인 목표는 다음과 같다.1.대지 분석을 통하여 유,무형의 컨택스트를 해석하고 이의 우선순위와 해결방식이 반영되는건축 디자인 방법을 습득한다.2.개별시설별로요구되는프로그램의 공간구성과 디자인 방법의 능력을갖춘다.3.사용자, 프로그램, 배치및매스 디자인, 평/입/단면구성에 이르는 일관성과 논리성을 확보하는 방법을실습을 통해 익힌다.","[[문화시설 건축방법론]01건축계획(이광노외,기문당,1995)02.건축계획론(thetheoryofarchitecturalplanning),(안영배외4인,서울:기문당),200903.건축설계계획(architecturalDesignPlanning),(윤도근외11인,서울:문운당),200804. a+u 건축작가 시리즈05.ConstructionandDesignManual;MuseumBuildings,H.HoffmannandC.Schittich(ed.),201607.ModernArchitecturesince1900,W.Curtis,Phaidon,199608.공간의문화정치학,이무형,논형,200509. Museum Builders, Wiley=Academy10.ProgramDiagrams,담디편집부,DAMDI,201111.DIDI;DesignIdeaDictionaryBook,담디편집부,DAMDI,201412.GraphicDesignforArchitects;AManualforvisualcommunication13.Basics;ArchitecturalDesign,B.Bielefeld(ed.),Birkhauser,201314. 세계의 현대건축 작품시리즈10, 문화시설, 건축도서출판공사[사례관련]15.현대건축분석,AntonyRadfod외2,아키그램,201516.C3topic;Museumandgallery,C3Publishing,200917.Documentum20142016,Archilife,201618.ConstructionandDesignManualMuseumBuildings,HansWolfgangHoffmann,DOMpublishers,201619.용도별현대건축10/박술관건축,(이강업감수,서울:황토출판사)200320.용도별현대건축11/미술관건축,(이강업감수,서울:황토출판사)2003그외현대건축가들의작품집,ELCroquis,GADocument,Domus,Space,C3등국내외건축관련잡지들.[기타]21.도시건축의새로운상상력,김성홍,현암사,201622.미술관이된시자의고양이,홍지웅,미메시스,2013관련웹사이트23.아키데일리www.archdaily.com22아키텍춰럴리뷰http://www.architecturalreview.com/24.아키텍춰럴레코드http://www.architecturalrecord.com/24.디자인붐http://www.designboom.com/25.월드아키텍처뉴스http://www.worldarchitecturenews.com/관련웹사이트26.아키데일리www.archdaily.com22아키텍춰럴리뷰http://www.architecturalreview.com/27.아키텍춰럴레코드http://www.architecturalrecord.com/24.디자인붐http://www.designboom.com/28.월드아키텍처뉴스http://www.worldarchitecturenews.com/",,,건축디자인 1
8578,건축디자인2,2,2학기,6.0,전공,"본강좌는 문화시설(미술관 등의 전시문화시설)디자인 프로젝트를 진행하며,각프로젝트를 통해 전시 혹은 공연을중심으로 하는 문화시설(2000㎡기준)의 건축 및 외부공간계획, 전시에 따른 내부 공간구성을 계획하고 디자인하는것을 설계실습의 주요 목적으로한다. 교육성과의 효율적 달성을위해 과제는 팀작업(사례조사)과 개인작업(건축디자인)으로 진행된다. 본강좌는 전시/공연시설에 대한 이론적 이해를 바탕으로, 인문적, 자연적 컨텍스트의 적절한 분석과 해석을 통한 디자인 아이디어 및 개념 추출, 타당한 규모 및 프로그램의결정을 위한 논리적 프로세스의 구축을 1차적 목적으로 한다. 또한 최종 디자인에는이러한 요소가 충분히 경험되도록 공간 디자인에 필요한 즉물성과 기능성, 심미성을갖추어 사회적 효용적 가치를 실현할 수 있도록 일관성 있는 지속적 탐구로서 구체적 건축디자인으로 구현하는것이 본 디자인 스투디오의 목적이다.구체적인 목표는 다음과 같다.1.대지 분석을 통하여 유,무형의 컨택스트를 해석하고 이의 우선순위와 해결방식이 반영되는건축 디자인 방법을 습득한다.2.개별시설별로요구되는프로그램의 공간구성과 디자인 방법의 능력을갖춘다.3.사용자, 프로그램, 배치및매스 디자인, 평/입/단면구성에 이르는 일관성과 논리성을 확보하는 방법을실습을 통해 익힌다.","[[문화시설 건축방법론]01건축계획(이광노외,기문당,1995)02.건축계획론(thetheoryofarchitecturalplanning),(안영배외4인,서울:기문당),200903.건축설계계획(architecturalDesignPlanning),(윤도근외11인,서울:문운당),200804. a+u 건축작가 시리즈05.ConstructionandDesignManual;MuseumBuildings,H.HoffmannandC.Schittich(ed.),201607.ModernArchitecturesince1900,W.Curtis,Phaidon,199608.공간의문화정치학,이무형,논형,200509. Museum Builders, Wiley=Academy10.ProgramDiagrams,담디편집부,DAMDI,201111.DIDI;DesignIdeaDictionaryBook,담디편집부,DAMDI,201412.GraphicDesignforArchitects;AManualforvisualcommunication13.Basics;ArchitecturalDesign,B.Bielefeld(ed.),Birkhauser,201314. 세계의 현대건축 작품시리즈10, 문화시설, 건축도서출판공사[사례관련]15.현대건축분석,AntonyRadfod외2,아키그램,201516.C3topic;Museumandgallery,C3Publishing,200917.Documentum20142016,Archilife,201618.ConstructionandDesignManualMuseumBuildings,HansWolfgangHoffmann,DOMpublishers,201619.용도별현대건축10/박술관건축,(이강업감수,서울:황토출판사)200320.용도별현대건축11/미술관건축,(이강업감수,서울:황토출판사)2003그외현대건축가들의작품집,ELCroquis,GADocument,Domus,Space,C3등국내외건축관련잡지들.[기타]21.도시건축의새로운상상력,김성홍,현암사,201622.미술관이된시자의고양이,홍지웅,미메시스,2013관련웹사이트23.아키데일리www.archdaily.com22아키텍춰럴리뷰http://www.architecturalreview.com/24.아키텍춰럴레코드http://www.architecturalrecord.com/24.디자인붐http://www.designboom.com/25.월드아키텍처뉴스http://www.worldarchitecturenews.com/관련웹사이트26.아키데일리www.archdaily.com22아키텍춰럴리뷰http://www.architecturalreview.com/27.아키텍춰럴레코드http://www.architecturalrecord.com/24.디자인붐http://www.designboom.com/28.월드아키텍처뉴스http://www.worldarchitecturenews.com/",,,건축디자인 1
8579,건축디자인2,2,2학기,6.0,전공,"본강좌는 문화시설(미술관 등의 전시문화시설)디자인 프로젝트를 진행하며,각프로젝트를 통해 전시 혹은 공연을중심으로 하는 문화시설(2000㎡기준)의 건축 및 외부공간계획, 전시에 따른 내부 공간구성을 계획하고 디자인하는것을 설계실습의 주요 목적으로한다. 교육성과의 효율적 달성을위해 과제는 팀작업(사례조사)과 개인작업(건축디자인)으로 진행된다. 본강좌는 전시/공연시설에 대한 이론적 이해를 바탕으로, 인문적, 자연적 컨텍스트의 적절한 분석과 해석을 통한 디자인 아이디어 및 개념 추출, 타당한 규모 및 프로그램의결정을 위한 논리적 프로세스의 구축을 1차적 목적으로 한다. 또한 최종 디자인에는이러한 요소가 충분히 경험되도록 공간 디자인에 필요한 즉물성과 기능성, 심미성을갖추어 사회적 효용적 가치를 실현할 수 있도록 일관성 있는 지속적 탐구로서 구체적 건축디자인으로 구현하는것이 본 디자인 스투디오의 목적이다.구체적인 목표는 다음과 같다.1.대지 분석을 통하여 유,무형의 컨택스트를 해석하고 이의 우선순위와 해결방식이 반영되는건축 디자인 방법을 습득한다.2.개별시설별로요구되는프로그램의 공간구성과 디자인 방법의 능력을갖춘다.3.사용자, 프로그램, 배치및매스 디자인, 평/입/단면구성에 이르는 일관성과 논리성을 확보하는 방법을실습을 통해 익힌다.","[[문화시설 건축방법론]01건축계획(이광노외,기문당,1995)02.건축계획론(thetheoryofarchitecturalplanning),(안영배외4인,서울:기문당),200903.건축설계계획(architecturalDesignPlanning),(윤도근외11인,서울:문운당),200804. a+u 건축작가 시리즈05.ConstructionandDesignManual;MuseumBuildings,H.HoffmannandC.Schittich(ed.),201607.ModernArchitecturesince1900,W.Curtis,Phaidon,199608.공간의문화정치학,이무형,논형,200509. Museum Builders, Wiley=Academy10.ProgramDiagrams,담디편집부,DAMDI,201111.DIDI;DesignIdeaDictionaryBook,담디편집부,DAMDI,201412.GraphicDesignforArchitects;AManualforvisualcommunication13.Basics;ArchitecturalDesign,B.Bielefeld(ed.),Birkhauser,201314. 세계의 현대건축 작품시리즈10, 문화시설, 건축도서출판공사[사례관련]15.현대건축분석,AntonyRadfod외2,아키그램,201516.C3topic;Museumandgallery,C3Publishing,200917.Documentum20142016,Archilife,201618.ConstructionandDesignManualMuseumBuildings,HansWolfgangHoffmann,DOMpublishers,201619.용도별현대건축10/박술관건축,(이강업감수,서울:황토출판사)200320.용도별현대건축11/미술관건축,(이강업감수,서울:황토출판사)2003그외현대건축가들의작품집,ELCroquis,GADocument,Domus,Space,C3등국내외건축관련잡지들.[기타]21.도시건축의새로운상상력,김성홍,현암사,201622.미술관이된시자의고양이,홍지웅,미메시스,2013관련웹사이트23.아키데일리www.archdaily.com22아키텍춰럴리뷰http://www.architecturalreview.com/24.아키텍춰럴레코드http://www.architecturalrecord.com/24.디자인붐http://www.designboom.com/25.월드아키텍처뉴스http://www.worldarchitecturenews.com/관련웹사이트26.아키데일리www.archdaily.com22아키텍춰럴리뷰http://www.architecturalreview.com/27.아키텍춰럴레코드http://www.architecturalrecord.com/24.디자인붐http://www.designboom.com/28.월드아키텍처뉴스http://www.worldarchitecturenews.com/",,,건축디자인 1
