source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,is_target_department,is_target_course
9151,반도체공학,3,2학기,3.0,공학전공,"The goals of this course are to provide students with a sound understanding of the elements of semiconductor physics and principles of semiconductor devices, and to develop the basic tools with which they can later learn about newly developed devices and applications.","Text book  [Solid State Electronic Devices7th edition.],  by Ben G. Streetman & Sanjay Kumar Banerjee,  published by Pearson Education(2015)References [Principles of electronic materials and devices, by S. D. Kasap, published by McGraw Hill,[Electronic properties of materials, by Rolf E. Hummel, published by Springer,",,,"Materials Science 1 & 2, 공학수학1 & 2, 물리1 & 2, 화학1 & 2,",True,True
9152,파인세라믹스,4,2학기,3.0,공학전공,"To understand the types, manufacturing techniques, properties, evaluation, design, and application of engineering ceramics.",HongLim Lee   ªEngineering Ceramicsª Bando Pub.David W. Richerson ªModern Ceramic Engineeringª 2nd Reviesd and ExpandedReed ªIntroduction to principle of Ceramic precessingªJohn Wiley & Son(1988),,,,True,False
9153,파인세라믹스,4,2학기,3.0,공학전공,"To understand the types, manufacturing techniques, properties, evaluation, design, and application of engineering ceramics.","HongLim Lee   ªEngineering Ceramicsª Bando Pub. (이홍림, 엔지니어링 세라믹스, 반도출판사)David W. Richerson ªModern Ceramic Engineeringª 2nd Reviesd and ExpandedReed ªIntroduction to principle of Ceramic precessingªJohn Wiley & Son(1988)",,,,True,False
9154,세라믹공정,3,2학기,3.0,공학전공,"The design and control of powder processing and forming operation is crucial for manufacturing ceramics having the requisite properties and specifications. This course addresses principles of ceramic processing, including powder preparation and characterization, forming operations, and the basic physical chemistry underlying these operations. Topics include fundamentals of solid state reaction, nano particle synthesis through coprecipitation, solgel method, etc. Also, forming methods such as compaction, casting, and extrusion will be discussed.","Principles of Ceramics Processing, James S. Reed, WileyInterscience.번역서의 경우 ª요업공정ª 범한서적, 김성식 등 옮김",,,"Principles of Materials Science and Engineering, Diffusion in Solid, Phase Diagram.",True,False
9155,세라믹공정,3,2학기,3.0,공학전공,,"Principles of Ceramics Processing, James S. Reed, WileyInterscience.번역서의 경우 ª요업공정ª 범한서적, 김성식 등 옮김",,,Materials Science I & II,True,False
9156,에너지복합소재,4,2학기,3.0,공학전공,"(1) the operation principles of rechargeable batteries, (2) the related terminologies, (3) the physicochemical properties of key electrode materials","Main textbook;R. A. Huggins, “Advanced Batteries: Materials Science Aspects”, SpringerG.A. Nazri, “Lithium Batteries: Science and Technology”, Springer	Supplementary textbooks;J.K. Park, “Principles and Applications of Lithium Secondary Batteries”, Wiley",,,"Physical Chemistry, Xray Diffraction, Materials Crystallography, Thermodynamics, Phase Equilibria",True,False
9157,에너지복합소재,4,2학기,3.0,공학전공,* 이차전지 소재의 결정학적인 이해* 이차전지 소재의 전기화학 반응 이해* 이차전지 소재의 상변화/상평형/상변태 메커니즘 이해* 이차전지 기술의 전반적인 이해도 향상,,,,결정학/X선 회절/재료물리화학/재료상태도/재료열역학/재료전기화학,True,False
9158,디스플레이공학,4,2학기,3.0,공학전공,"본 강의를 통해 디스플레이 기술에 대한 포괄적인 지식을 습득하고, 특히 디스플레이용 소재 (세라믹, 금속, 고분자 등)에 대한 이해와 디스플레이 소자들의 전기적, 광학적 동작을 이해한다.","강의자료와 출력물 제공References1. 평판디스플레이공학, 내하출판사, 김현후, 김한수 등 공저2. 훤히보이는 차세대 디스플레이, 전자신문사, 추혜용, 조경익 등 공저3. 최신 알기쉬운 디스플레이 기술의 기초, 광문각, 니시쿠보 야스히코 저, 박재우 역",,,박막공학,True,False
9159,재료박막공학,4,1학기,3.0,공학전공,다양한 박막 형성 공정을 습득한다.박막 형성 원리를 학습한다.요구되는 박막 특성을 구현하기 위한 박막 증착 설계를 할 수 있다.,"Main reference: Thin film technology, 김홍배 저, 서훈 (2014)References: Thin film deposition, Donald L. Smith, McGrawHill (1995), Basic of thin film technology, 최시영 외, 일진사 (2001)",,,없음.,True,False
9160,재료분석학,3,1학기,3.0,공학전공,Tointroducethechemicalandstructuralnatureofmaterials.Tointroducevarioussurfaceanalysistechniquesandtheirapplicationsinmaterialsscience.Toteachtheconnectionbetweenpropertiesandappropriatecharacterizationtechniquesinordertodeterminepropertiesofmaterials.,"References1.주사전자현미경의기초(황인옥,김재천,반도출판사)2.Introductiontothermalanalysis(M.E.Brown,KluwerAcademicPublishers,2001)3.Practicalsurfaceanalysis(D.BriggsandM.P.Seah,JohnWiley&Sons,1983)4.MaterialsCharacterization,byYangLeng,Wiley,20085.MaterialsCharacterizationTechniques,bySamZhang,LinLi,AshokKumar,CRCPress,2009",,,"재료과학, 결정학, 물리화학, 일반물리, 일반화학",True,False
9161,재료전기화학,4,1학기,3.0,공학전공,"전기화학의 기본적인 지식을 학습하여, 에너지 분야에 응용할 능력을 배양한다.","TextbookChristopher M. A. Brett & Ana Maria Oliveira Brett, Electrochemistry : Principles, Methods, and Applications, Oxford University Press, 1993.ReferenceAllen J. Bard & Larry R. Faulkner, Electrochemical Methods : Fundamentals and Applications, 2nd Edition, Wiley, 2000.",,,"재료열력학, 재료물리화학, 결정결함",True,True
9162,재료전기화학,4,1학기,3.0,공학전공,"Study the fundamental knowledge on electrochemistry, enhance the application ablity on energy applications.","TextbookChristopher M. A. Brett & Ana Maria Oliveira Brett, Electrochemistry : Principles, Methods, and Applications, Oxford University Press, 1993.ReferenceAllen J. Bard & Larry R. Faulkner, Electrochemical Methods : Fundamentals and Applications, 2nd Edition, Wiley, 2000.",,,"Thermodynamics, Physical Chemistry, Defect Crystal Chemistry",True,True
9166,창의적 재료설계,4,2학기,3.0,공학전공,"The capstone design project is conceived as an opportunity for you to demonstrate mastery of the learning outcomes that have been adopted by the Materials Science and Engineering(MSE) program as a whole. The objective of this course is to demonstrate the ability to apply of the scientific and engineering principles that underlie the four major elements of the field (structure, properties, processing, and performance) to materials systems.",This course does not have a required text. Handout and PPT will be provided.,,,,True,False
9168,일반생명과학Ⅰ,2,2학기,3.0,전공기반,생명체의 기본 단위인 세포에서 일어나는 여러 가지 물질 대사들에 대한 이해를 기반으로 다양한 생명현상에 대한 탐구를 통해 생명과학적 지식을 확장한다.,"주교재 : 캠벨 생명과학 포커스 (2판), 전상학 외 번역 (바이오사이언스)  그 외의 다양한 참고문헌",,,없음,True,False
9169,과학기술과 윤리,3,1학기,3.0,기본소양,학문 영역의경계를 넘어 교류와 협력을 통해 통합적으로 사유함으로써 현대 과학기술애 대한 윤리 의식과 지식 가치를 창출하는 역량을 개발한다.,".주교재강의자가 수업 중 자료 제공강의자가 lms에 강의자료를 제공합니다.  .참고문헌<과학기술시대의 윤리>, 아이언 바버 지음, 1993.<과학기술시대의 삶의 양식과 윤리>, 김복수 외 지음, 한국정신문화연구원 엮음, 울력, 2002.<에코 에티카: 기술사회의 새로운 윤리학>, 이마미치 도모노부 지음, 정명환 옮김, 솔,1993.<실천윤리학>, 피터 싱어 지음, 황경식ㆍ김성동 옮김, 철학과 현실사, 1997.<생명의료윤리>, 구영모 엮음, 동녘, 2004.<유전자 혁명과 생명윤리>, 로저 크리스프 외 지음, 생물학사상연구회 옮김, 아침이슬, 2004.<정보화 시대의 사이버 윤리>, 리차드 스피넬로 지음, 노병철 외 옮김, 인간사랑, 2008.<환경윤리: 환경윤리의 이론과 쟁점>, J. R. 데자르뎅 지음, 김명식 옮김, 자작나무, 1999.<공학윤리>, 찰스 E. 해리스 지음, 김유신 외 옮김, 북스힐, 2006.<공학윤리: 과학기술인을 위한 윤리 매뉴얼>, 시바우어ㆍ배리지음(경북대공학윤리연구실 옮김), 도서출판 글고운, 2013.",,,윤리학,True,False
9170,공학수학 1,2,1학기,3.0,전공기반,물리적 현상의 수학적 표현을 이해하고 해석할 수 있는 능력의 향상.다양한 질문과 예시를 통해 물리적 현상 해석을 위한 미분 방정식의 풀이 능력 향상.,"[교재] Advanced Engineering Mathematics, 6th ed. by D.G. Zill and W.S. Wright. Jones and Bartlett Publishers (2016).한글판 교재 가능. 4,5,6판 교재 모두 가능.[참고문헌][1]ErwinKreyszig, Advanced Engineering Mathematics, John Wiley",,,수학 1 (미적분 관련 과목),True,False
9171,공학수학 2,2,2학기,3.0,전공기반,"벡터의 함수와 그 미적분의 개념과 Fourier 급수, 편미분방정식의 해결 방법 등을 학습하여 여러 공학적 문제의 해결에 이용할 수 있다.  복소수의 기본 개념과 복소평면에서의 적분을 이해하고, 문제에 적용하여 해결한다.","Main :  Dennis G. Zill / Warren S. Wright,  Advanced Engineering Mathematics, 7/E, Jones and Bartlett7판 외 이전 편집본(6판,5판,...등) 같은 도서로 수업가능. 한글판의 경우 공학수학1,2로 나눠져있으며 2권 내용위주수업.(아래 강의 내용 및 일정 참조)(9장 벡터 미적분관련 내용은 한글판 공학수학1에 포함되나, 뒷내용에 필요한 내용만 보면 되기에, 강의자료로 제공예정)References1) 고형준 외 공역, 공학수학  I,  텍스트북스2) Erwin Kreyszig, Advanced Engineering Mathematics, Wiley.",,,"공학수학1 (상미분방정식 해법, Laplace 변환, 급수해법은 필히 학습 완료 되어야 함.)",True,False
9172,재료과학1,2,1학기,3.0,공학전공,"To train students with scientific and engineering knowledge so as to comprehend, select materials, process, characterize, analyze, design, and develop newer materials and solutions for the real time problems.To prepare students to excel in research and to succeed in the areas of materials science and engineering.To provide students with a solid foundation in mathematical, scientific and engineering fundamentals required to solve materials science and engineering problems","Textbook: Fundamentals of Materials Science and Engineering. An Integrated Approach,               International Student Version, Fifth Edition              William D. Callister, Jr. and David G. Rethwisch              Wiley",,,"General Physics, General Chemistry",True,False
9173,재료과학1,2,1학기,3.0,공학전공,"To train students with scientific and engineering knowledge so as to comprehend, select materials, process, characterize, analyze, design, and develop newer materials and solutions for the real time problems.To prepare students to excel in research and to succeed in the areas of materials science and engineering.To provide students with a solid foundation in mathematical, scientific and engineering fundamentals required to solve materials science and engineering problems.","Textbook: Fundamentals of Materials Science and Engineering. An Integrated Approach,               International Student Version, Fifth Edition              William D. Callister, Jr. and David G. Rethwisch              Wiley",,,"General Physics, General Chemistry",True,False
9174,재료과학2,2,2학기,3.0,공학전공,"On completion of the course, the student should be able to:describe various kinds of materials (ceramics, metals and polymers, as well as composites and semiconductors), and explain their properties.explain the structureproperty (electrical, mechanical, optical, etc.) relationship in various materials.explain the importance of materials science and engineering in industry and technology development.","Textbook: Fundamentals of Materials Science and Engineering. An Integrated Approach,International Student Version, Fifth EditionWilliam D. Callister, Jr. and David G. RethwischWiley",,,"General Physics, General Chemistry",True,False
9175,재료과학2,2,2학기,3.0,공학전공,"On completion of the course, the student should be able to:	describe various kinds of materials (metals, polymers, and ceramics, as well as composites and semiconductors), and account for their characteristics,	account for the relationship between the structure and mechanical properties of various materials,	account for some historical milestones of importance for materials engineering and science",,,,"General Chemistry, General Physics.",True,False
